City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Aranos,NA,2022-07-12 20:44:53,-24.1333,19.1167,58.37,33,0,12.71
296,Flin Flon,CA,2022-07-12 20:44:53,54.7682,-101.865,73.24,49,20,8.05
297,Kulhudhuffushi,MV,2022-07-12 20:44:53,6.6221,73.07,81.95,76,100,13.58
298,Erzurum,TR,2022-07-12 20:44:54,40.0,41.5,62.28,85,0,6.62
299,Vicuna,CL,2022-07-12 20:44:54,-30.0319,-70.7081,55.13,24,4,2.66
300,Cidreira,BR,2022-07-12 20:44:54,-30.1811,-50.2056,52.12,73,100,13.71
301,Cairns,AU,2022-07-12 20:44:55,-16.9167,145.7667,64.35,91,40,9.22
302,Quepos,CR,2022-07-12 20:44:55,9.4236,-84.1652,79.41,85,100,2.39
303,Narsaq,GL,2022-07-12 20:44:55,60.9167,-46.05,55.62,77,19,5.66
304,Bonthe,SL,2022-07-12 20:44:56,7.5264,-12.505,75.85,89,52,6.35
305,Hirara,JP,2022-07-12 20:44:56,24.8,125.2833,85.17,74,67,12.93
306,Emerald,AU,2022-07-12 20:44:56,-23.5333,148.1667,42.35,75,0,6.82
307,Sukhobezvodnoye,RU,2022-07-12 20:44:57,57.0491,44.8891,64.4,89,85,5.73
308,Cayenne,GF,2022-07-12 20:44:20,4.9333,-52.3333,86.04,18,0,11.5
309,Hasaki,JP,2022-07-12 20:44:57,35.7333,140.8333,73.8,94,100,9.31
310,Leh,IN,2022-07-12 20:44:58,34.1667,77.5833,64.71,46,22,6.11
311,Merauke,ID,2022-07-12 20:44:58,-8.4667,140.3333,77.13,82,100,13.2
312,Tuatapere,NZ,2022-07-12 20:44:58,-46.1333,167.6833,42.91,95,100,7.27
313,Honningsvag,NO,2022-07-12 20:44:59,70.9821,25.9704,58.75,77,0,2.3
314,Gazanjyk,TM,2022-07-12 20:44:59,39.2446,55.5154,83.21,25,0,7.14
315,Iskateley,RU,2022-07-12 20:44:59,67.6803,53.1512,64.76,85,14,4.32
316,Mumford,GH,2022-07-12 20:45:00,5.2618,-0.759,75.33,83,41,10.47
317,Qasigiannguit,GL,2022-07-12 20:45:00,68.8193,-51.1922,44.85,86,98,3.74
318,Cabo San Lucas,MX,2022-07-12 20:45:00,22.8909,-109.9124,99.7,62,20,11.83
319,Kisangani,CD,2022-07-12 20:45:01,0.5167,25.2,71.22,95,69,2.37
320,Cap Malheureux,MU,2022-07-12 20:45:01,-19.9842,57.6142,71.47,61,98,5.99
321,Akom,CM,2022-07-12 20:45:02,2.6678,12.7109,67.53,96,100,1.74
322,San Patricio,US,2022-07-12 20:45:02,28.017,-97.5169,101.12,40,12,16.82
323,Fairbanks,US,2022-07-12 20:45:03,64.8378,-147.7164,74.23,70,75,3.44
324,Gulu,UG,2022-07-12 20:45:03,2.7746,32.299,64.85,92,93,3.89
325,Kutum,SD,2022-07-12 20:46:04,14.2,24.6667,79.65,50,80,4.52
326,Mouila,GA,2022-07-12 20:46:04,-1.8685,11.0559,74.35,73,56,3.85
327,Islaz,RO,2022-07-12 20:46:04,43.7333,24.75,66.88,42,30,6.73
328,Sherwood,US,2022-07-12 20:46:05,34.8151,-92.2243,101.84,41,40,6.91
329,Saint-Joseph,RE,2022-07-12 20:46:05,-21.3667,55.6167,68.38,69,25,10.36
330,Zhanakorgan,KZ,2022-07-12 20:46:06,43.9098,67.2495,81.05,27,69,5.97
331,Kavaratti,IN,2022-07-12 20:46:06,10.5669,72.642,81.5,82,100,19.33
332,Starominskaya,RU,2022-07-12 20:46:06,46.53,39.0497,68.52,60,78,4.85
333,Tautira,PF,2022-07-12 20:46:07,-17.7333,-149.15,75.56,82,39,15.05
334,Beringovskiy,RU,2022-07-12 20:46:07,63.05,179.3167,56.73,69,94,10.54
335,Tazovskiy,RU,2022-07-12 20:46:07,67.4667,78.7,43.56,75,18,8.75
336,Celestun,MX,2022-07-12 20:46:08,20.8667,-90.4,86.9,67,100,14.03
337,Hamilton,US,2022-07-12 20:46:08,39.1834,-84.5333,90.64,42,0,14.97
338,Port Keats,AU,2022-07-12 20:46:08,-14.25,129.55,59.16,30,100,11.01
339,Ponta Do Sol,PT,2022-07-12 20:43:55,32.6667,-17.1,72.01,71,37,2.51
340,Qaqortoq,GL,2022-07-12 20:46:09,60.7167,-46.0333,44.51,80,17,5.37
341,Lazaro Cardenas,MX,2022-07-12 20:46:09,17.9583,-102.2,85.96,68,45,10.16
342,Dongobesh,TZ,2022-07-12 20:46:10,-4.0667,35.3833,50.97,88,58,9.78
343,Ambovombe,MG,2022-07-12 20:46:10,-25.1667,46.0833,65.14,84,0,4.07
344,Sao Paulo De Olivenca,BR,2022-07-12 20:46:10,-3.3783,-68.8725,86.47,61,93,1.61
345,Tawang,IN,2022-07-12 20:46:11,27.5833,91.8667,57.24,94,100,1.88
346,Kaeo,NZ,2022-07-12 20:46:11,-35.1,173.7833,55.33,96,92,10.27
347,Catalina,US,2022-07-12 20:42:17,32.5056,-110.9211,102.92,24,75,8.01
348,Katobu,ID,2022-07-12 20:46:12,-4.9408,122.5276,73.45,94,49,4.99
349,Manzhouli,CN,2022-07-12 20:46:12,49.6,117.4333,59.04,96,100,1.39
350,Baykit,RU,2022-07-12 20:46:12,61.67,96.37,50.32,79,100,2.01
351,Saint George,US,2022-07-12 20:46:13,37.1041,-113.5841,110.79,13,0,9.22
352,Beidao,CN,2022-07-12 20:46:13,34.5686,105.8933,67.73,97,100,0.83
353,Castelbuono,IT,2022-07-12 20:46:13,37.932,14.0886,76.08,66,0,1.66
354,Oktyabrskoye,RU,2022-07-12 20:46:14,43.0645,44.7417,68.14,88,3,2.24
355,Bolshaya Sosnova,RU,2022-07-12 20:46:14,57.6713,54.6029,65.82,94,100,3.6
356,Morant Bay,JM,2022-07-12 20:46:14,17.8815,-76.4093,94.71,70,85,14.27
357,Broken Hill,AU,2022-07-12 20:46:15,-31.95,141.4333,40.28,94,1,12.53
358,Imbituba,BR,2022-07-12 20:46:15,-28.24,-48.6703,58.08,84,7,13.0
359,Dzhebariki-Khaya,RU,2022-07-12 20:46:16,62.2167,135.8,62.51,97,100,4.23
360,Yining,CN,2022-07-12 20:46:16,29.0361,114.5636,78.57,84,99,2.24
361,Miass,RU,2022-07-12 20:46:16,55.045,60.1083,60.76,94,64,1.36
362,Santa Maria Da Vitoria,BR,2022-07-12 20:46:17,-13.3947,-44.1886,77.79,35,4,3.53
363,Praia Da Vitoria,PT,2022-07-12 20:46:17,38.7333,-27.0667,75.76,94,75,11.83
364,Sao Joao Da Barra,BR,2022-07-12 20:46:17,-21.6403,-41.0511,77.09,82,80,18.07
365,Mecca,SA,2022-07-12 20:43:09,21.4267,39.8261,90.14,35,100,4.25
366,Dwarka,IN,2022-07-12 20:46:18,22.2394,68.9678,81.39,86,96,21.65
367,Coihaique,CL,2022-07-12 20:46:18,-45.5752,-72.0662,37.35,81,40,0.0
368,Thinadhoo,MV,2022-07-12 20:46:18,0.5333,72.9333,81.52,77,81,7.74
369,Grand Gaube,MU,2022-07-12 20:46:19,-20.0064,57.6608,72.0,61,98,5.99
370,Richards Bay,ZA,2022-07-12 20:46:19,-28.783,32.0377,64.81,85,28,5.99
371,Santa Catalina,PH,2022-07-12 20:47:20,9.3337,122.8637,79.48,85,93,3.04
372,Perth,AU,2022-07-12 20:47:20,-31.9333,115.8333,44.6,92,0,4.61
373,Amsterdam,NL,2022-07-12 20:44:33,52.374,4.8897,75.87,71,0,5.75
374,Marrakesh,MA,2022-07-12 20:42:26,31.6315,-8.0083,89.67,40,75,5.75
375,Kingman,US,2022-07-12 20:47:21,35.1894,-114.053,105.13,8,0,17.27
376,Kurilsk,RU,2022-07-12 20:47:21,45.2333,147.8833,59.99,96,90,0.36
377,Fort Nelson,CA,2022-07-12 20:43:25,58.8053,-122.7002,67.59,32,75,5.75
378,Port Hedland,AU,2022-07-12 20:47:21,-20.3167,118.5667,57.25,47,3,8.05
379,Wlingi,ID,2022-07-12 20:47:22,-8.0776,112.3311,70.41,96,64,1.88
380,Brownsville,US,2022-07-12 20:47:20,25.9018,-97.4975,99.09,54,40,19.57
381,Talnakh,RU,2022-07-12 20:47:22,69.4865,88.3972,45.21,68,98,10.65
382,Kruisfontein,ZA,2022-07-12 20:47:23,-34.0033,24.7314,51.26,75,0,5.93
383,Lessines,BE,2022-07-12 20:47:23,50.711,3.8358,79.18,58,75,2.3
384,Zherdevka,RU,2022-07-12 20:47:23,51.8486,41.4606,62.55,66,2,4.29
385,Luang Prabang,LA,2022-07-12 20:47:24,19.8856,102.1347,73.72,99,20,0.92
386,Los Palacios,CU,2022-07-12 20:47:24,22.5872,-83.2486,89.49,52,75,6.89
387,Port-Gentil,GA,2022-07-12 20:47:24,-0.7193,8.7815,73.36,88,40,9.22
388,Pandan,PH,2022-07-12 20:47:25,14.0453,124.1694,79.56,85,83,4.14
389,Namibe,AO,2022-07-12 20:47:25,-15.1961,12.1522,63.37,85,1,0.89
390,Yuli,NG,2022-07-12 20:47:25,9.6989,10.2744,78.12,75,100,6.35
391,Porto Novo,BJ,2022-07-12 20:47:26,6.4965,2.6036,75.02,83,75,8.52
392,Mangan,IN,2022-07-12 20:47:26,27.5167,88.5333,75.96,89,100,1.81
393,Novoanninskiy,RU,2022-07-12 20:47:27,50.5287,42.6747,72.55,52,18,5.3
394,Along,IN,2022-07-12 20:47:27,28.1667,94.7667,74.64,98,100,1.9
395,Nador,MA,2022-07-12 20:47:27,35.174,-2.9287,77.25,83,75,4.61
396,Morros,BR,2022-07-12 20:47:28,-9.4467,-46.3003,81.73,31,37,4.09
397,Kawalu,ID,2022-07-12 20:47:28,-7.3817,108.2082,72.0,98,95,0.72
398,Isla Vista,US,2022-07-12 20:45:05,34.4133,-119.861,90.37,69,40,8.05
399,Bubaque,GW,2022-07-12 20:47:28,11.2833,-15.8333,80.94,80,100,10.49
400,Nome,US,2022-07-12 20:47:29,64.5011,-165.4064,62.17,76,0,8.05
401,Denizli,TR,2022-07-12 20:47:29,37.8402,29.0698,73.8,51,0,4.81
402,Udachnyy,RU,2022-07-12 20:44:21,66.4167,112.4,50.45,93,0,5.26
403,Cubuk,TR,2022-07-12 20:47:29,40.2386,33.0322,71.35,64,0,11.5
404,Konstantinovsk,RU,2022-07-12 20:47:30,47.5828,41.0922,73.49,44,77,4.97
405,Natal,BR,2022-07-12 20:43:28,-5.795,-35.2094,82.62,74,0,13.8
406,Biskamzha,RU,2022-07-12 20:47:30,53.4497,89.5272,54.05,93,100,2.57
407,San Carlos De Bariloche,AR,2022-07-12 20:44:58,-41.1456,-71.3082,36.25,80,40,21.85
408,Alice Springs,AU,2022-07-12 20:47:31,-23.7,133.8833,31.55,93,0,0.0
409,Broome,US,2022-07-12 20:47:31,42.2506,-75.833,90.01,48,20,13.8
410,Saint-Pierre,RE,2022-07-12 20:47:32,-21.3393,55.4781,69.48,70,100,20.71
411,Polunochnoye,RU,2022-07-12 20:47:32,60.8697,60.4153,62.38,93,81,2.66
412,Birin,NP,2022-07-12 20:47:32,26.8865,88.0718,65.17,84,97,3.74
413,Lincoln,US,2022-07-12 20:47:33,40.8,-96.667,90.01,39,0,9.22
414,General Roca,AR,2022-07-12 20:47:33,-39.0333,-67.5833,54.39,38,44,7.72
415,Nanlong,CN,2022-07-12 20:47:34,31.3533,106.0631,78.31,90,87,6.55
416,Shenjiamen,CN,2022-07-12 20:47:34,29.9576,122.298,78.35,87,100,22.55
417,Ilo,PE,2022-07-12 20:47:34,-17.6394,-71.3375,65.26,72,75,6.91
418,Trossingen,DE,2022-07-12 20:48:35,48.0767,8.6441,61.95,82,63,2.04
419,Joshimath,IN,2022-07-12 20:48:35,30.5667,79.5667,71.91,94,100,2.04
420,Kupang,ID,2022-07-12 20:48:35,-10.1667,123.5833,72.21,73,76,11.97
421,Trairi,BR,2022-07-12 20:47:13,-3.2778,-39.2689,78.66,80,77,11.7
422,Asyut,EG,2022-07-12 20:48:36,27.181,31.1837,84.38,28,28,14.41
423,Burnie,AU,2022-07-12 20:48:36,-41.0667,145.9167,41.94,79,12,5.53
424,Arona,ES,2022-07-12 20:48:37,28.0996,-16.681,68.02,81,40,12.66
425,Akyab,MM,2022-07-12 20:48:37,20.15,92.9,80.22,87,99,16.49
426,Namatanai,PG,2022-07-12 20:48:37,-3.6667,152.4333,79.93,78,16,6.15
427,Bjornevatn,NO,2022-07-12 20:48:38,69.6672,29.9847,66.54,63,0,10.36
428,Yazman,PK,2022-07-12 20:48:38,29.1212,71.7446,94.69,52,0,7.47
429,Cassilandia,BR,2022-07-12 20:48:38,-19.1133,-51.7342,77.43,39,100,3.02
430,Sault Sainte Marie,CA,2022-07-12 20:44:39,46.5168,-84.3333,64.96,60,0,16.11
431,Kjollefjord,NO,2022-07-12 20:48:39,70.9457,27.3465,62.42,67,0,2.3
432,Simao,CN,2022-07-12 20:48:39,22.7886,100.9748,65.95,97,4,1.81
433,Fuerte Olimpo,PY,2022-07-12 20:48:40,-21.0415,-57.8738,70.29,49,100,4.68
434,Mount Isa,AU,2022-07-12 20:48:40,-20.7333,139.5,44.37,53,4,5.75
435,Miri,MY,2022-07-12 20:48:40,4.4148,114.0089,75.34,94,40,5.75
436,Orumiyeh,IR,2022-07-12 20:48:41,37.5527,45.0761,74.75,38,0,4.61
437,Half Moon Bay,US,2022-07-12 20:46:54,37.4636,-122.4286,86.92,66,100,11.5
438,Avila,ES,2022-07-12 20:48:41,40.5833,-5.0,74.19,33,47,6.93
439,Otradnoye,RU,2022-07-12 20:46:11,59.7775,30.8181,67.96,98,76,5.37
440,Gazojak,TM,2022-07-12 20:48:42,41.1875,61.4036,81.34,32,0,14.03
441,Taraz,KZ,2022-07-12 20:48:42,42.9,71.3667,70.21,43,75,6.71
442,Mujiayingzi,CN,2022-07-12 20:48:42,42.1167,118.7833,66.36,90,44,5.5
443,Ornskoldsvik,SE,2022-07-12 20:48:34,63.2909,18.7153,59.95,67,73,2.3
444,Sao Felix Do Xingu,BR,2022-07-12 20:48:43,-6.6447,-51.995,85.17,45,48,2.39
445,Chimbote,PE,2022-07-12 20:44:09,-9.0853,-78.5783,65.43,73,22,10.87
446,Vao,NC,2022-07-12 20:48:43,-22.6667,167.4833,72.72,82,94,11.41
447,Denpasar,ID,2022-07-12 20:45:17,-8.65,115.2167,76.8,82,100,11.34
448,Bajitpur,BD,2022-07-12 20:48:44,24.2167,90.95,80.22,86,78,5.08
449,Lasa,IT,2022-07-12 20:48:44,46.6166,10.7002,70.68,67,51,5.68
450,Uglekamensk,RU,2022-07-12 20:48:45,43.2172,133.2303,66.81,98,68,0.38
451,Dorchester,US,2022-07-12 20:48:45,33.1002,-80.3831,88.0,78,0,0.0
452,Kushima,JP,2022-07-12 20:48:45,31.4583,131.2333,77.32,92,100,4.54
453,Sibolga,ID,2022-07-12 20:48:46,1.7427,98.7792,75.88,92,93,2.98
454,Erbaa,TR,2022-07-12 20:48:46,40.6689,36.5675,64.27,95,84,2.55
455,Khabary,RU,2022-07-12 20:48:46,53.6259,79.5345,56.82,75,2,8.93
456,Dubbo,AU,2022-07-12 20:48:47,-32.25,148.6167,39.33,100,40,4.61
457,Kloulklubed,PW,2022-07-12 20:48:47,7.0419,134.2556,82.69,76,78,8.9
458,Isangel,VU,2022-07-12 20:46:37,-19.55,169.2667,69.91,94,20,0.0
459,Plettenberg Bay,ZA,2022-07-12 20:48:48,-34.0527,23.3716,54.84,71,0,3.29
460,Mahaplag,PH,2022-07-12 20:48:48,10.5788,124.9753,76.42,92,84,1.03
461,Baisha,CN,2022-07-12 20:48:48,26.5222,110.9311,76.93,90,39,4.52
462,La Rioja,ES,2022-07-12 20:46:42,42.25,-2.5,76.78,50,3,4.43
463,Rio Gallegos,AR,2022-07-12 20:48:10,-51.6226,-69.2181,30.25,93,100,13.8
464,Tosya,TR,2022-07-12 20:49:49,41.0155,34.0401,58.98,92,5,3.06
465,Whitehorse,CA,2022-07-12 20:49:49,60.7161,-135.0538,47.17,93,75,9.22
466,Shingu,JP,2022-07-12 20:49:50,33.7333,135.9833,75.47,89,51,3.27
467,Tabou,CI,2022-07-12 20:49:50,4.423,-7.3528,76.44,78,100,11.14
468,Troitskoye,RU,2022-07-12 20:49:50,52.9821,84.6757,54.97,88,6,7.49
469,Gayeri,BF,2022-07-12 20:49:51,12.6497,0.4931,88.93,45,54,10.54
470,Comodoro Rivadavia,AR,2022-07-12 20:49:51,-45.8667,-67.5,44.46,53,20,13.8
471,Loiza,PR,2022-07-12 20:49:51,18.4313,-65.8802,88.63,76,40,13.8
472,Choix,MX,2022-07-12 20:46:14,26.7092,-108.3219,96.87,40,10,6.85
473,Sao Miguel Do Tapuio,BR,2022-07-12 20:49:52,-5.5036,-41.3233,89.15,32,46,7.2
474,Svetlyy,RU,2022-07-12 20:49:52,54.675,20.1347,66.25,68,74,21.52
475,Pangnirtung,CA,2022-07-12 20:49:53,66.1451,-65.7125,50.0,93,100,3.44
476,Vanderhoof,CA,2022-07-12 20:49:53,54.0166,-124.0198,69.57,37,72,6.4
477,Tselinnoye,RU,2022-07-12 20:49:53,53.0833,85.6667,55.99,84,77,7.25
478,Gra Liyia,GR,2022-07-12 20:49:54,35.0167,25.6833,81.12,32,0,4.0
479,Newport,GB,2022-07-12 20:49:42,51.5877,-2.9984,73.69,73,100,6.93
480,Kingsville,US,2022-07-12 20:49:54,27.5159,-97.8561,104.18,45,40,11.5
481,Arantangi,IN,2022-07-12 20:49:54,10.1667,78.9833,83.25,56,100,11.99
482,Warmbad,NA,2022-07-12 20:49:55,-28.45,18.7333,57.69,37,0,5.84
483,Bismarck,US,2022-07-12 20:49:55,46.8083,-100.7837,82.24,48,0,11.5
484,Vostok,RU,2022-07-12 20:49:55,46.4856,135.8833,62.38,94,85,2.24
485,Isiolo,KE,2022-07-12 20:49:56,0.3546,37.5822,65.12,68,40,15.1
486,Boyuibe,BO,2022-07-12 20:49:56,-20.4167,-63.2833,63.37,27,16,5.1
487,Lampa,CL,2022-07-12 20:48:55,-33.2833,-70.9,59.32,41,0,5.75
488,Payakumbuh,ID,2022-07-12 20:49:57,-0.2202,100.6308,70.48,96,100,2.82
489,Esso,RU,2022-07-12 20:49:57,55.9333,158.7,76.46,63,0,3.62
490,Bokovskaya,RU,2022-07-12 20:49:58,49.229,41.8306,73.83,40,96,2.42
491,Winnemucca,US,2022-07-12 20:49:58,40.973,-117.7357,100.45,8,0,0.0
492,Iskandar,UZ,2022-07-12 20:49:58,41.5539,69.7008,70.65,36,1,6.69
493,Taoudenni,ML,2022-07-12 20:49:59,22.6783,-3.9836,106.02,9,81,5.35
494,Lorengau,PG,2022-07-12 20:49:59,-2.0226,147.2712,81.5,80,99,8.5
495,Vetlanda,SE,2022-07-12 20:49:59,57.4289,15.0776,61.5,65,100,6.51
496,Ayolas,PY,2022-07-12 20:50:00,-27.4,-56.9,54.16,72,0,4.23
497,Kampot,KH,2022-07-12 20:50:00,10.6167,104.1833,77.16,91,100,16.87
498,Victor Harbor,AU,2022-07-12 20:50:00,-35.5667,138.6167,45.68,78,87,8.5
499,San Miguel,SV,2022-07-12 20:50:01,13.4833,-88.1833,88.9,57,97,3.13
500,Kovdor,RU,2022-07-12 20:50:01,67.5662,30.4758,61.2,95,100,2.62
501,Swan Hill,AU,2022-07-12 20:50:02,-35.3378,143.5544,39.04,93,17,7.45
502,Wilhelmshaven,DE,2022-07-12 20:50:02,53.5167,8.1333,68.22,80,90,5.64
503,Dobryanka,RU,2022-07-12 20:50:03,58.4619,56.4165,63.99,93,99,3.89
504,Matadi,CD,2022-07-12 20:50:03,-5.8167,13.45,72.52,77,30,4.43
505,Xiuyan,CN,2022-07-12 20:50:03,40.2928,123.2744,72.14,99,100,6.96
506,Marawi,PH,2022-07-12 20:47:54,7.9986,124.2928,68.83,93,41,2.19
507,Mareeba,AU,2022-07-12 20:50:04,-17.0,145.4333,59.72,92,32,2.64
508,Omis,HR,2022-07-12 20:50:04,43.4447,16.6886,76.93,50,97,7.23
509,Mabaruma,GY,2022-07-12 20:50:05,8.2,-59.7833,78.39,91,98,6.38
510,Adrar,MR,2022-07-12 20:45:32,20.5022,-10.0711,97.57,7,7,9.08
511,Alamogordo,US,2022-07-12 20:51:05,32.8995,-105.9603,95.81,23,20,16.11
512,Baijiantan,CN,2022-07-12 20:51:05,45.6333,85.1833,78.39,36,100,17.34
513,Carupano,VE,2022-07-12 20:51:06,10.6678,-63.2585,79.84,85,89,11.39
514,George Town,MY,2022-07-12 20:49:22,5.4112,100.3354,76.95,94,40,2.3
515,Chudovo,RU,2022-07-12 20:51:06,59.1167,31.6833,62.38,98,10,5.12
516,Tocopilla,CL,2022-07-12 20:46:43,-22.092,-70.1979,62.44,70,86,1.16
517,Yumen,CN,2022-07-12 20:51:07,40.2833,97.2,74.5,17,63,13.94
518,Khorixas,NA,2022-07-12 20:51:07,-20.3667,14.9667,63.59,32,0,1.05
519,College Place,US,2022-07-12 20:51:08,46.0493,-118.3883,100.38,38,0,1.99
520,Ust-Kuyga,RU,2022-07-12 20:51:08,70.0167,135.6,41.56,85,100,5.93
521,Wattens,AT,2022-07-12 20:51:08,47.2722,11.5993,60.71,63,20,1.14
522,Launceston,AU,2022-07-12 20:51:09,-41.45,147.1667,43.61,85,24,9.22
523,Kazachinskoye,RU,2022-07-12 20:51:09,57.6953,93.2761,49.41,96,95,2.37
524,Proletariy,RU,2022-07-12 20:51:09,58.4342,31.7046,60.8,97,1,6.17
525,Souillac,MU,2022-07-12 20:51:10,-20.5167,57.5167,71.98,64,75,14.97
526,Keetmanshoop,NA,2022-07-12 20:51:10,-26.5833,18.1333,58.77,32,0,2.86
527,Aksarka,RU,2022-07-12 20:51:10,66.5606,67.7975,52.72,87,100,5.86
528,Bertinoro,IT,2022-07-12 20:51:11,44.1469,12.1389,76.37,77,20,5.75
529,Haines Junction,CA,2022-07-12 20:51:11,60.7522,-137.5108,46.35,93,100,1.14
530,Port Hardy,CA,2022-07-12 20:51:11,50.6996,-127.4199,59.18,82,75,8.05
531,Warner Robins,US,2022-07-12 20:48:41,32.621,-83.5999,88.16,73,75,3.44
532,Nuuk,GL,2022-07-12 20:50:20,64.1835,-51.7216,42.28,95,100,9.48
533,Mugur-Aksy,RU,2022-07-12 20:51:12,50.35,90.5,49.5,84,100,5.17
534,Cam Ranh,VN,2022-07-12 20:51:13,11.9214,109.1591,76.96,88,40,3.44
535,Spassk-Ryazanskiy,RU,2022-07-12 20:51:13,54.4072,40.3806,57.34,87,0,4.45
536,Yarada,IN,2022-07-12 20:51:13,17.65,83.2667,80.92,78,75,13.8
537,Itarema,BR,2022-07-12 20:51:14,-2.9248,-39.9167,79.05,81,85,14.38
538,Pandharpur,IN,2022-07-12 20:51:14,17.6667,75.3333,71.04,89,100,20.54
539,Nabire,ID,2022-07-12 20:51:14,-3.3667,135.4833,74.86,91,100,3.2
540,Matehuala,MX,2022-07-12 20:51:15,23.65,-100.65,88.92,21,86,8.95
541,Puerto Quijarro,BO,2022-07-12 20:51:15,-17.7833,-57.7667,74.44,52,80,3.96
542,Carlos Antonio Lopez,PY,2022-07-12 20:51:16,-26.4,-54.7667,55.2,68,0,3.38
543,Otradnaya,RU,2022-07-12 20:51:16,44.3933,41.5206,64.89,84,58,1.63
544,Ilebo,CD,2022-07-12 20:51:16,-4.3167,20.5833,74.21,38,38,0.87
545,Rovaniemi,FI,2022-07-12 20:51:17,66.5,25.7167,71.01,60,0,3.44
546,Sungairaya,ID,2022-07-12 20:51:17,0.7,108.9,77.54,86,100,2.15
547,Roshchino,RU,2022-07-12 20:51:17,60.2519,29.6085,62.78,92,86,5.7
548,Wakema,MM,2022-07-12 20:51:18,16.6,95.1833,75.63,95,100,4.99
549,China,MX,2022-07-12 20:51:18,25.7,-99.2333,104.56,22,86,10.11
550,Pucallpa,PE,2022-07-12 20:51:18,-8.3791,-74.5539,89.64,55,40,5.75
551,Vikhorevka,RU,2022-07-12 20:51:19,56.1201,101.1636,53.19,62,99,0.92
552,Malanje,AO,2022-07-12 20:51:19,-9.5402,16.341,66.97,23,0,4.0
553,Manokwari,ID,2022-07-12 20:49:20,-0.8667,134.0833,77.31,82,100,3.09
554,Vestmannaeyjar,IS,2022-07-12 20:51:20,63.4427,-20.2734,52.18,75,100,21.88
555,Airai,TL,2022-07-12 20:52:20,-8.9266,125.4092,51.58,81,59,2.84
556,Sabang,ID,2022-07-12 20:52:20,5.8933,95.3214,82.06,78,100,20.67
557,Magelang,ID,2022-07-12 20:52:21,-7.4706,110.2178,72.75,95,94,1.77
558,Kaihua,CN,2022-07-12 20:52:21,23.3687,104.28,65.3,97,26,4.27
559,Kamina,CD,2022-07-12 20:52:22,-8.7386,24.9906,63.0,41,32,5.01
560,Trincomalee,LK,2022-07-12 20:52:22,8.5711,81.2335,80.73,76,70,25.37
